"","predict.fhat..x...aperta."
"74917",0.12882345987746
"75006",1.17789311582769
"75165",0.902613492953525
"75298",3.06801407616051
"75429",0.188388976551158
"75768",1.04392009087433
"75875",0.210295775992951
"75879",1.70714840467236
"76407",0.570440658727029
"76494",2.84724803345611
"76810",6.15828241499935
"76871",3.01630592378592
"77215",1.69255824349547
"77313",0.725293165445923
"77499",0.327819319513957
"77611",0.202339293571221
"77623",10.3663025608963
"78205",18.8616564791335
"78540",9.7655429427931
"78633",0.787432702958068
"80129",0.125303041823235
"80137",2.97641943906687
"80190",2.46287515375588
"80275",25.3500890580246
"80419",2.45153053067111
"80580",22.9366880057093
"80840",6.57270840314308
"80841",6.08847249262713
"80877",24.6155558758016
"81297",14.2845170907043
"81298",7.12041362612826
"81469",1.45091457551749
"81696",23.9539952419495
"81715",22.692201197878
"82357",0.352613823630072
"82378",4.20201272601148
"82562",0.519512127212927
"82996",1.78968742589361
"83703",0.059579745183024
"84201",7.73983262277532
"84493",3.04508527387395
"84758",2.23089716329854
"84968",1.45771841896577
"85731",0.410717861667449
"86081",2.43540616583171
"86507",0.129309937992848
"86658",1.34727037926016
"86758",2.17302274106719
"86808",1.62167221616819
"86950",8.48538494255521
"87367",2.07107275659574
"88197",0.315908521435104
"88523",22.2394616143018
"88825",22.4378831495841
"89411",0.459472619524871
"89512",22.6970162003187
"89532",23.2845238162036
"89682",0.486390544004836
"89846",7.11080745552878
"89955",24.0511090711692
"89980",8.06842768771248
"90146",0.38007183594558
"90181",0.559426547117687
"90322",1.16017844001924
"90613",0.299143631556127
"91538",15.7562104846523
"91669",23.9304943337433
"91723",1.8588235088349
"92305",5.32000191718281
"92314",3.58004404873613
"92470",0.139100748560193
"92748",1.03992667476858
"92918",1.54315886528926
"92922",3.12793257058872
"93429",7.64522274835318
"94808",2.12289484750493
"94840",7.26744727492151
"95051",0.865374119517856
"95052",7.48930173862472
"95431",0.712690211411022
"95432",0.36767125451439
"95433",0.598673161783207
"95735",0.215236013452141
"95917",0.559656989557844
"96509",0.227566422156886
"97043",1.62854832084144
"97251",0.0816494110021205
"97480",0.424139614469109
"97481",2.97269970177139
"97731",1.09526891442362
"99241",0.256904511753095
"99276",7.59939971697307
"99457",2.33594030062292
"99458",2.65678573908384
"99459",1.28032215038604
"99460",2.20902870645599
"99929",4.40304951510536
"100147",3.59502760199884
"100531",2.49101069870842
"100902",5.05034798598146
"100903",2.06756847019352
"100904",7.37937452272498
"100960",1.19436527509156
"101026",20.8981827416917
"101161",0.328476165720382
"101169",0.385430851979918
"101512",0.214106994984055
"101637",0.387331351202504
"101643",0.244124487996642
"101709",7.35567405913011
"102090",12.9592198815538
"102339",6.01855760935024
"102480",1.05321031071787
"102906",3.04011148820287
"103250",3.49883516069722
"103860",1.1922850202411
"103928",23.2408404564607
"104058",1.99413235692539
"104105",6.83209369246048
"104214",0.308800374872425
"104215",0.258757024346802
"104216",0.272362885942395
"104218",0.293858447553745
"104219",0.33142304842735
"104221",0.247200212637856
"104222",0.330901399566021
"104224",0.105888025399584
"104225",0.314307681561618
"104226",0.193018570767891
"104390",0.479720553407224
"104604",16.7666197710847
"104934",1.01765914327664
"105046",1.59436152632336
"105297",0.0822141758026906
"106059",7.15509061744804
"106345",14.4373029626838
"106444",7.20751604806256
"106529",15.8423151006651
"107197",14.9476596447312
"107230",17.0287614809278
"107465",5.55439288296296
"107774",2.73061517764305
"107812",21.3891918797223
"108262",20.4807038951846
"108871",2.35176241274547
"109110",1.50869922658954
"109278",1.48050643726983
"109446",2.42540858094895
"109447",1.88685846667287
"109608",1.86108129821277
"109826",2.4864006265877
"110067",0.901386140786527
"110785",22.7574003515209
"111528",2.09898266182389
"111661",5.41793906465854
"111667",5.19865542304108
"111787",19.8699063599818
"112158",3.47739238965314
"112164",0.192132748651534
"112385",0.998756817833018
"112393",7.27893263467096
"112502",5.61943510240417
"113088",0.495081843138796
"113639",0.134544666019738
"114116",1.44275952730034
"114171",6.81411989853222
"114465",1.31321536124325
"114498",18.4774562484739
"114707",0.179336764214339
"114708",0.468082538447301
"114891",0.557968212554403
"114892",0.491864291118763
"115279",12.5928865680231
"115632",0.230253411422548
"115633",0.152742779462133
"115653",1.66792805448329
"115764",9.60277652029124
"115938",0.993954814594654
"116003",18.106085687544
"116036",1.63079562082151
"116108",0.109451436306553
"116208",1.95206955446906
"116236",0.202346251755149
"116348",0.344625426594591
"116494",14.7104346638166
"116503",0.262895300130967
"116548",0.413202495805667
"116549",0.294636003737165
"116624",5.50972308069372
"116669",0.369187987222805
"116718",1.83650756876508
"116770",0.643541087990169
"116917",0.155857688101612
"116947",0.953180389345136
"117071",5.43349623683602
"117195",11.6991535832396
"117196",4.86852181948898
"117220",5.08270618373375
"117351",0.140562957292169
"117557",0.776633524609406
"117890",16.189702976858
"117987",0.205586035060271
"118179",2.0347931927267
"118203",24.2038498764135
"118315",0.957684568637314
"118363",1.21820496123143
"118388",5.17177758076355
"119052",3.05938108438105
"119070",4.07308331616978
"119213",3.17296888923627
"119215",1.38074438605234
"119313",23.0888225798267
"119708",0.704422335532348
"119712",5.39886654498457
"119933",1.19814549139586
"120167",4.57129310507748
"120540",0.877468730176695
"120893",0.58945921097658
"121304",1.90632896040746
"121421",1.94814392404575
"121422",2.79085896284479
"121646",2.53052139595917
"121695",2.84238975064012
"122057",1.68091010105844
"122098",0.548070997592369
"122174",1.98465029313017
"122297",2.94916945781238
"122298",1.65642025932114
"122299",0.551113780755513
"122323",2.27093013206624
"122578",2.06892201286068
"122670",4.11447749830028
"122779",0.915789303340864
"122783",1.98583052758787
"122830",1.41614648524656
"123433",0.361323898288622
"123533",2.085004325084
"123568",0.557399412985234
"123630",2.22020531502371
"123913",1.31327874075471
"124075",0.27349761141579
"124168",1.23516224321459
"124278",0.331423701167965
"124508",2.83585878205696
"125112",1.48067499607052
"125178",2.71790306382014
"125511",2.15832508727442
"125573",0.127710163887389
"125620",5.55781636297047
"125664",0.967849475027644
"125846",3.24713163248737
"125980",0.50026509020816
"126066",7.93323388071702
"126268",0.208626440405022
"126392",1.97212824070501
"126758",1.90386078565841
"127202",1.03430467564657
"127380",1.78085263897567
"127394",1.74281866577605
"127999",4.38733523323247
"128000",7.47725685869589
"128001",7.47364553009698
"128002",0.778513283187284
"128003",8.5268558940048
"128160",0.640419623817734
"128252",0.620030789897722
"128276",2.67043913218297
"128406",11.213631793537
"129189",7.30807845689782
"129289",4.0759351545474
"129597",19.2602301397743
"130706",0.494596106290937
"131502",0.30751401113485
"131503",0.333569414922866
"131504",0.296081132690576
"131911",0.45205690875849
"132205",0.596304806887433
"132206",0.398281054588785
"132353",1.46006021590477
"132375",2.88434538597089
"132377",0.55355057603007
"132426",1.42706078244071
"132428",0.27122534361006
"132440",6.61730215165894
"132441",1.69115081039057
"132474",2.66462174359634
"132475",1.73858876903205
"132492",5.3052329371921
"132493",5.58847855748549
"132495",1.35310308121604
"132545",3.41271002900616
"132546",5.89121753488477
"132602",0.210175108811246
"132672",2.98167732064292
"132677",1.12182588216695
"132706",8.51752047097603
"132711",7.52990162410805
"132740",1.11081026740655
"132836",1.50890285696948
"133064",1.42051450421213
"133320",0.058495501256129
"134072",1.41306608633928
"134254",2.45720751527389
"134570",2.33605610345992
"135039",1.81441880715097
"135106",1.48415698532061
"135791",7.22633650251391
"136477",0.80210613407679
"136994",0.828208017345416
"137199",0.375560238092983
"138149",0.508056971613702
"138290",0.095914331819349
"138658",0.651006043664475
"138730",2.08793523977903
"139719",0.534523745311399
"139914",0.322542429429886
"140006",1.45707282066672
"140177",3.52592798181039
"140178",1.00890987942772
"140179",5.26740411593608
"140181",0.787800669586057
"140221",0.444065030517411
"140222",0.478235006084264
"140292",17.4827442063049
"140323",0.294423195097167
"140366",0.142562286720878
"140437",0.638385265684251
"140584",1.23382339503353
"140585",1.54884032108973
"140586",1.19884361355773
"140793",16.752620547657
"140794",2.11160965041933
"140795",1.53098061492157
"140839",0.415757313127057
"141194",0.329042170422813
"141342",11.6133618786656
"141426",0.407851953514488
"141583",13.8874019451944
"141792",22.1136684793085
"141841",2.2409622089735
"141852",6.85663118327292
"142053",24.129212387632
"143129",0.342368651376742
"143170",4.53088145906866
"143420",1.76635961570308
"143950",1.84932016313322
"144294",19.2530382391499
"144378",2.62811593215929
"144433",0.329715155365504
"144464",1.27461158675315
"144494",6.30813584082139
"145686",18.461825753227
"145816",22.410120679025
"146307",1.97733215931671
"146456",0.242164560015494
"146500",19.2381636973194
"146509",18.4936552703606
"146828",3.83196360475616
"147040",0.309766285726438
"147139",0.423106743524086
"147144",0.52229687877583
"147168",4.34943923685135
"147555",25.6341944556171
"148173",2.60628156589654
"148573",0.08117118467933
"148717",20.8957440319105
"148718",20.3354326026219
"149106",1.80250758734092
"149109",0.247126255022815
"149119",2.35199383553691
"149121",0.501012211430884
"149280",2.55198214057233
"149281",0.938618996495812
"149327",0.0614813335725195
"149567",0.258783311013296
"149767",2.81043256476773
"150698",19.0994128848235
"151114",0.819649867132778
"151758",25.6289452386983
"152055",0.346043802751534
"152830",20.8582286848439
"152831",4.6749526524949
"152832",22.1440780402239
"152968",2.81644668450299
"153487",1.18715999318458
"154172",0.811337857182351
"154270",4.9340060144598
"155152",3.97832718595263
"155280",24.3135392667543
"155971",0.644425944842593
"156422",2.36464403469866
"156858",0.358455285824757
"157267",0.80139762721715
"157343",2.23620849493822
"157540",1.05325594187408
"157794",10.3365159555153
"158866",2.21090637115297
"158874",2.01823147485039
"159029",7.29961800566639
"159073",1.03222173563558
"159352",0.397411402962417
"159922",0.580143272820096
"160225",1.1969467849386
"160927",0.409163400717919
"161033",16.6133378057829
"161102",0.72970912397955
"161792",0.548161903840254
"162184",1.66262250227297
"162948",3.03093499050299
"163092",0.994937522665737
"163579",0.302215056432879
"163812",18.2563810143889
"164173",0.297543875670158
"164174",0.312123290614632
"164175",0.319352267326074
"164176",0.838471489425564
"164178",0.191867540574997
"164180",0.182790819655681
"164183",0.261981928997376
"164184",0.330156246886531
"164185",0.366100006167681
"165390",1.69234419469381
"165934",0.433373495955002
"166058",2.42411668551186
"166468",17.4565457650964
"166501",1.96128495038563
"166811",1.87981140236715
"166812",1.96957500641468
"166990",0.434616220734316
"166991",1.23252191887434
"167166",3.80117478923961
"167203",2.38274926511279
"167414",2.91204505335983
"167533",3.0971059697803
"167760",4.29850870560545
"167848",21.3877709991976
"167852",1.96202513754207
"167930",1.69684280606073
"168056",2.13816021637709
"168060",2.1020308841224
"168241",0.31852767975545
"168271",19.8184090882727
"168321",0.238508481519814
"168548",4.75126105030241
"168646",0.715892567874615
"168654",0.158323366129765
"169062",1.34773428252012
"169154",1.8290248923216
"169160",1.37781366209796
"169236",0.467072932750637
"169405",21.6678542803631
"169660",5.6921132958774
"169697",3.55177068780353
"169866",20.9384646661273
"169920",23.2773299552716
"169921",25.0710650035373
"170282",1.86385367384514
"170462",3.90928103561367
"170641",0.355051163849513
"170987",0.510998851522724
"171017",0.452377066098827
"171062",0.0554491554256158
"171216",0.184401974155023
"171961",7.08918746859622
"172173",0.948330450226184
"172174",2.55125109974295
"172290",0.576622897565801
"172436",6.18366667892539
"172928",0.28814327486926
"173066",1.09506604129574
"173594",9.86502408036482
"174346",15.655353729252
"174879",3.1405191159994
"175170",12.9037429749571
"175322",1.10087454114166
"175325",16.9941839199418
"175361",7.69878118184463
"175429",7.41775504810219
"175431",17.7525125744446
"175893",0.792337811483099
"176301",22.1428141440189
"176426",21.9175099783675
"176431",20.88837602624
"176560",1.15034382931784
"176620",2.06394594557508
"176809",2.79194329945683
"177137",0.687407678741879
"177299",1.29048793225225
"177679",0.0866650406007832
"178436",0.426448590247878
"178437",0.391752125221631
"178560",1.78225450326812
"178726",3.75656709114614
"178924",1.88326111796579
"179002",1.17911027972549
"179221",1.5077843628818
"179353",3.45864826260021
"179514",2.54136881289674
"179545",3.42220417567842
"179637",0.96881661599199
"179930",2.64903606674122
"180220",1.69377765410443
"180246",1.63713607675255
"180374",0.316615844215465
"180496",2.31096471970121
"180497",1.14096814903297
"180498",1.13309538415596
"182046",0.81902402949695
"182367",3.75974494246634
"182418",0.162475130738947
"182449",0.323193483685686
"182781",3.50495026679576
"182795",0.145794050206593
"182820",0.29884092799984
"182944",3.45228705218726
"182959",1.25134631606642
"182973",3.85736284823099
"183213",2.1074340666786
"183231",0.632844097451774
"183421",18.4246142173062
"184254",1.36711727931898
"185060",21.3414238900959
"185377",3.64334799553753
"185643",0.142216654917128
"186542",1.53767410382974
"187100",1.48746501834624
"187124",0.553031726015606
"187391",14.4297381210475
"188834",5.49638240192223
"190051",3.41645596362859
"190212",4.39404430893606
"190415",11.3263822557812
"191273",22.4697998176319
"191535",1.19507994341295
"191563",0.428265275577736
"191763",1.16605668281767
"191918",1.50098190514817
"192140",0.200359216389387
"192373",22.6428522228838
"193261",22.7423863231044
"193331",3.46101818745338
"193836",1.49914031975761
"194292",23.9632652055995
"194365",1.43304400090776
"194495",0.904841285856713
"194785",2.68632934176413
"194873",4.38626036062201
"194905",22.0737156959791
"195084",4.12800953643122
"195479",0.950560900768665
"195524",14.1041982593261
"196305",0.532628749425975
"196306",0.574823245920251
"196398",1.33840947940058
"196399",0.99314053444213
"196416",21.3540282088867
"197269",4.16241784017434
"197270",7.45634308693189
"198260",1.70311759012509
"198261",1.86783088479794
"198822",0.519591351030904
"199084",0.526493731328165
"199153",0.694558056175333
"199525",15.7032544431405
"199660",0.199667433879791
"199871",1.57705724313586
"200012",0.236033357013345
"200380",24.178784475669
"200381",23.9067245324186
"200444",24.9957075416814
"200595",17.0608694034257
"200597",23.035346297631
"201226",0.184106244449004
"201303",23.2449746353815
"201322",7.91711933703604
"201376",24.3445249368626
"201571",0.414058752260734
"201705",3.39486650800436
"202181",0.389971841966975
"204445",3.2469563531024
"204655",24.3152927085963
"204889",1.79708286497211
"204958",1.12583359144902
"204971",22.5971611952246
"205066",1.06907113584014
"205235",0.120983659431306
"205324",1.13766463340781
"205560",22.1938249008191
"205806",0.800441937235086
"205963",0.11517565180772
"206015",2.20646174946556
"206102",0.22568827182509
"206108",0.241743932127771
"206154",4.08598637637853
"206283",4.74503166704394
"206308",5.40914423427564
"206624",1.92589126812282
"206625",2.46944786116275
"206626",2.24637067034658
"206627",1.92554343483689
"206675",0.186440870411713
"206703",26.0502133539367
"206739",7.4058235099375
"206895",0.888067317570087
"207108",24.3728303966175
"207160",1.44780280719384
"207276",0.297001339054506
"207454",1.51612828383852
"207515",24.7531855849892
"207618",2.3307064880869
"207852",5.04072033589931
"207963",14.3167682293536
"208180",1.15080473792059
"208228",2.26124878998033
"208448",0.946537379701244
"208509",2.13607532069155
"208558",0.231225573395983
"208559",23.7499158022129
"208682",7.94724737622075
"208825",6.61634771359415
"208850",1.2193714617071
"209122",22.8569455338151
"209185",2.50475384657538
"209198",0.246756748560393
"209280",3.99761904130031
"209282",5.52035098260819
"209290",1.32487327632722
"209562",0.119319033169517
"209563",0.323726630483691
"209705",2.34694290749318
"210159",0.136107727222631
"210241",8.59035624125129
"210348",1.16791655783392
"210574",0.68109336835115
"210877",1.13911851879393
"210878",1.13931795534445
"210879",0.400900753236212
"210880",0.421173826983917
"210902",1.42690570416266
"211110",2.61378517342486
"211179",0.228332319674451
"211239",3.10811076253155
"211490",2.2427643763003
"211510",10.824734951162
"211587",0.0510207778060295
"211640",1.33327468129884
"211641",0.877513935805203
"211828",1.53670170182
"211875",23.4528681067384
"211901",1.82504428555517
"212082",24.759162641199
"214029",2.93223539452164
"214345",0.220140540348599
"214385",0.068503137172572
"214795",0.293128376540644
"215040",1.57337539458102
"215141",1.58593053171466
"215820",6.94602189704494
"215913",1.23639558216165
"216389",0.40769483651054
"216705",18.7712953090774
"217360",23.6003288797268
"217361",21.1486952551044
"217399",16.5030411716536
"217455",9.13188728175399
"217722",0.233955051941102
"217966",0.715716252228291
"218427",0.660585383422103
"218542",3.44518100646209
"219107",4.47332087424163
"219124",1.20939490916199
"219367",2.35113662944172
"219739",0.528734262123346
"220465",18.6899221640655
"220958",2.07745268245644
"221400",21.1482009494306
"221941",1.33727241986115
"222510",2.0342036636123
"222712",20.4477758537576
"223885",0.951383894592851
"223951",8.83083181890454
"224514",2.15476581036297
"224581",2.73108777474818
"224675",0.306620770106043
"224937",13.5111661543041
"225718",0.386389142867311
"225860",19.3267404191241
"225932",3.74152705655984
"226005",1.18129277082283
"226566",3.74905829417487
"226713",4.62260722097037
"227158",23.1221217620459
"227190",1.47653128777152
"227253",0.408777773692629
"227518",22.5656881314887
"227584",1.9269130219417
"227745",1.18869809843542
"228108",0.855971289182607
"228468",8.34668489632505
"228597",5.63947785605915
"229543",19.020893218389
"229909",0.428512599403938
"230020",7.00722866451517
"230518",0.772957436430326
"230874",6.89006682496606
"230994",22.3504197574038
"231033",24.5053793845149
"231564",6.96909179782513
"231578",1.67840176307554
"231830",3.45626950231521
"232308",12.0933722122822
"232547",2.74770277588617
"232928",12.8056053822841
"232971",7.04574308987503
"234295",1.1173071329041
"234415",9.19468799727614
"234458",1.57411422580288
"234800",4.12949377099339
"234843",2.92646506640367
"234878",1.99371460900027
"234921",18.3229792576954
"235109",7.612244204207
"236292",0.275489239101989
"236547",23.4798725657891
"237126",0.810630089305925
"237207",7.65327889318873
"237451",1.00841934329921
"238095",23.6464908404594
"238096",22.3229200506018
"238330",1.45337000632688
"238668",7.66145282740012
"238903",0.963195984788776
"239300",8.95975361588118
"239418",5.25377690357313
"239460",14.9205176647267
"239712",4.34657234770376
"239735",6.13057689191984
"240049",1.94151789476076
"240175",7.82943626100711
"240242",4.5462405944814
"240307",0.13811773423094
"240406",1.06332358991711
"240588",24.0011042707326
"240589",23.3569142712852
"240761",1.45470094773501
"242134",1.39717697793474
"242643",4.08969598119832
"242650",9.52418932716134
"242651",1.13987803386517
"242652",1.42736097657716
"242875",3.39593346347023
"244182",2.38593561376735
"244591",23.5968694386875
"244623",0.91755743816977
"244646",2.23775625068498
"244664",2.01553170066585
"244720",0.148240282213345
"245076",23.5518649776855
"245435",1.12110324411955
"245459",3.07333449571242
"246013",1.49225889542936
"246337",27.5736199726359
"246592",2.87336577168594
"246643",4.21051596538263
"246785",1.17465585421601
"247381",0.356334368318304
"247382",0.481279520932525
"247383",0.297152854230435
"248001",1.03569107508421
"248099",21.2092004764066
"249353",1.31092939289462
"249440",5.47636177719572
"249848",23.8593350632326
"250157",24.1234241579982
"250158",23.8400973137076
"250886",1.65433665913206
"250953",14.0205326000085
"250954",21.9864147941004
"250955",20.6225622251858
"250956",21.849889922849
"250957",23.4769918230722
"251023",1.66559902962514
"251103",2.60151056969167
"251137",0.152315503744168
"251138",0.0591445206996723
"251186",19.5094360559677
"251187",23.8405003508965
"251264",14.5657412887994
"251716",5.3741980246071
"251938",0.0991332799633358
"252351",4.43681949638155
"252352",4.54597822849418
"253051",0.299859354428241
"254299",0.570329775224147
"254602",19.5642442130336
"255183",0.0937616622861503
"255427",0.5788037752387
"255581",0.430328728733861
"256040",0.528832994266167
